Authors,Title,Year,Source,ArticleURL,Type,DOI,Cites,GSRank,QueryDate,Database,SearchTerms,RecordID
"KR Foster, A Lozano‐Nieto, PJ Riu…",Heating of tissues by microwaves: A model analysis,1998,… : Journal of the …,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1521-186X(1998)19:7%3C420::AID-BEM3%3E3.0.CO;2-3,,10.1002/(SICI)1521-186X(1998)19:7%3C420::AID-BEM3%3E3.0.CO;2-3,116,13,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178342
"KR Foster, R Glaser",Thermal mechanisms of interaction of radiofrequency energy with biological systems with relevance to exposure guidelines,2007,Health physics,https://journals.lww.com/health-physics/fulltext/2007/06000/thermal_mechanisms_of_interaction_of.15.aspx,,,137,16,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178345
"SR Mordon, MA Suchet-Lopez…",Experience in the 532-nm green laser treatment of cutaneous angiodysplasias using an automatic delivery system,1992,"… , and Systems III",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/1643/0000/Experience-in-the-532-nm-green-laser-treatment-of-cutaneous/10.1117/12.137361.short,,10.1117/12.137361.short,5,17,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178346
"T Wessapan, P Rattanadecho",Influence of ambient temperature on heat transfer in the human eye during exposure to electromagnetic fields at 900 MHz,2014,International Journal of Heat and Mass …,https://www.sciencedirect.com/science/article/pii/S0017931013009629,,,25,18,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178347
"B Li, XG Li",Percutaneous microwave ablation‑induced hepatic artery‑pulmonary artery fistula: A rare case report,2023,Molecular and Clinical Oncology,https://www.spandidos-publications.com/10.3892/mco.2023.2616,HTML,10.3892/mco.2023.2616,0,19,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178348
"KR Foster, LS Erdreich",Thermal models for microwave hazards and their role in standards development,1999,… The Society for Physical Regulation in …,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1521-186X(1999)20:4+%3C52::AID-BEM8%3E3.0.CO;2-7,,10.1002/(SICI)1521-186X(1999)20:4+%3C52::AID-BEM8%3E3.0.CO;2-7,34,20,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178349
"H Wang, J Zhao, X Guo, R Shi, H Jiang…",Research on Mathematical Model for Vascular Cooling Effect of Tumor Magnetic Induction Conformal Hyperthermia,2022,… on Signal and …,https://ieeexplore.ieee.org/abstract/document/9887156/,,,0,24,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178353
"D Li, B Chen, GX Wang, W Wu…",A New Theoretical Model of Selectively Photothermolysis to Aid Laser Treatment of Poor Responding Port Wine Stain Blood Vessels,2014,International Heat Transfer …,https://www.dl.begellhouse.com/download/article/099426525d16bdaf/IHTC15-9038.pdf,,,1,25,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178354
"Y Han, F Liu, G Dowd, J Zhe",A thermal management device for a lower-limb prosthesis,2015,Applied Thermal Engineering,https://www.sciencedirect.com/science/article/pii/S1359431115002100,,,27,27,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178356
"DJ Smithies, PH Butler, JW Pickering…",A computer controlled scanner for the laser treatment of vascular lesions and hyperpigmentation,1991,Clinical Physics and …,https://iopscience.iop.org/article/10.1088/0143-0815/12/3/007/meta,,10.1088/0143-0815/12/3/007,29,28,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178357
"K Ghoseiri, YP Zheng, AKL Leung…",Temperature measurement and control system for transtibial prostheses: Functional evaluation,2018,Assistive …,https://www.tandfonline.com/doi/abs/10.1080/10400435.2016.1225850,,10.1080/10400435.2016.1225850,23,29,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178358
"A Ghafarpour, I Zare, HG Zadeh, J Haddadnia…",A review of the dedicated studies to breast cancer diagnosis by thermal imaging in the fields of medical and artificial intelligence sciences,2016,Biomedical …,https://www.academia.edu/download/46476282/a-review-2.pdf,PDF,,25,30,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178359
"SA Abbood, Z Wu, B Sundén",Thermal assessment for prostheses: state-of-the-art review,2017,International Journal of Computational …,https://www.witpress.com/elibrary/cmem/5/1/1601,,,10,32,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178361
"D Li, YL He, GX Wang, YX Wang, ZX Ying",A new model of selective photothermolysis to aid laser treatment of port wine stains,2013,Chinese Science Bulletin,https://link.springer.com/article/10.1007/s11434-012-5444-0,,10.1007/s11434-012-5444-0,17,33,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178362
"MS Mariaileen Sourwine, J Jeudy, B Miller, R Vunnam","Location, Variations and Predictors of Epicardial Fat Mapping using Multi-detector Computed Tomography to Assist Epicardial Ventricular Tachycardia Ablation",NA,academia.edu,https://www.academia.edu/download/95673732/pace.1311920221213-1-1g2dg4s.pdf,PDF,,0,34,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178363
"I Raouf, S Khalid, A Khan, J Lee, HS Kim…",A review on numerical modeling for magnetic nanoparticle hyperthermia: Progress and challenges,2020,Journal of thermal …,https://www.sciencedirect.com/science/article/pii/S0306456520302424,,,90,35,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178364
"NB Naikoo, MH Chesti, MA Bhat, AH Mir…",Biostimulants towards Soil Health Improvement: A Review,2022,Agricultural …,https://www.academia.edu/download/97100788/Final-article-attachemnt-with-doi-R-2526-6089603e9087340b9bdcbbb1.pdf,PDF,,1,36,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178365
I Itzkan,Laser system for providing target specific energy deposition and damage,1988,"US Patent 4,733,660",https://patents.google.com/patent/US4733660A/en,,,298,37,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178366
G Dowd,Prosthetic Thermal Management Device,2015,,https://ideaexchange.uakron.edu/honors_research_projects/196/,,,4,38,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178367
"H Kasahara, T Kogasaka, T Dejima…",Living body tissue harvesting apparatus,2011,US Patent …,https://patents.google.com/patent/US8016821B2/en,,,5,39,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178368
"M Blain, G Narayanan, A Ricoeur, A Kobe…",Safety and Efficacy of Percutaneous Liver Microwave Ablation Using a Fully Water-Cooled Choke Ring Antenna: First Multicenter Clinical Report,2023,Cardiovascular and …,https://link.springer.com/article/10.1007/s00270-023-03481-3,HTML,10.1007/s00270-023-03481-3,0,40,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178369
"GK Klute, GI Rowe, AV Mamishev…",The thermal conductivity of prosthetic sockets and liners,2007,Prosthetics and …,https://journals.sagepub.com/doi/abs/10.1080/03093640601042554,,10.1080/03093640601042554,98,43,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178372
"Y Han, F Liu, L Zhao, J Zhe",An automatic and portable prosthetic cooling device with high cooling capacity based on phase change,2016,Applied Thermal Engineering,https://www.sciencedirect.com/science/article/pii/S1359431116307311,,,14,44,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178373
"S Tarabichy, B Miller",Revision arthroplasty method and related instrument,1987,"US Patent 4,702,236",https://patents.google.com/patent/US4702236A/en,,,33,45,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178374
PM Lafleur,Energy balance and evapotranspiration from a subarctic forest,1992,Agricultural and Forest Meteorology,https://www.sciencedirect.com/science/article/pii/016819239290059D,,,99,46,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178375
"S Payne, R Flanagan, M Pollari…",Image-based multi-scale modelling and validation of radio-frequency ablation in liver tumours,2011,… of the Royal …,https://royalsocietypublishing.org/doi/abs/10.1098/rsta.2011.0240,,10.1098/rsta.2011.0240,68,48,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178377
KR Foster,Thermal Effects of Microwave and Radiofrequency Radiation,2017,Non‐ionizing Radiation Protection: Summary of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119284673.ch12,,10.1002/9781119284673.ch12,0,52,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178381
"N Osia, T Bourlai, L Hornak",Facial surveillance and recognition in the passive infrared bands,2018,"… in Action: Technologies for Civilian, Military …",https://link.springer.com/chapter/10.1007/978-3-319-68533-5_6,,10.1007/978-3-319-68533-5_6,4,53,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178382
TK Helmberger,Radiofrequency ablation,2008,Percutaneous tumor ablation in medical radiology,https://link.springer.com/chapter/10.1007/978-3-540-68250-9_2,,10.1007/978-3-540-68250-9_2,6,54,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178383
"IIRE Neal, PA Garcia, RV Davalos, P Callas",Device and method for electroporation based treatment of stenosis of a tubular body part,2020,"US Patent 10,702,326",https://patents.google.com/patent/US10702326B2/en,,,125,55,2024-07-25 09:33:47,"google,google,google,google,google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178384
"JH Park, S Lee, RYU Daesung",Radio frequency ablation medical device,2022,"US Patent App. 17/807,605",https://patents.google.com/patent/US20220313354A1/en,,,0,56,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178385
"DCC Lam, CH Chon, JCK Kwok, MMF Yuen…",Radio frequency electro-thrombectomy device,2021,US Patent …,https://patents.google.com/patent/US10912608B2/en,,,1,57,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178386
"P Lugoda, JC Costa, C Oliveira, LA Garcia-Garcia…",Flexible temperature sensor integration into e-textiles using different industrial yarn fabrication processes,2019,Sensors,https://www.mdpi.com/1424-8220/20/1/73,HTML,,69,59,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178388
"M Yamashita, H Miura, Y Ohara, T Yoshikawa…",Evaluation of temperature distribution around the probe in cryoablation of Lipiodol-Mixed-tissue phantom,2021,CardioVascular and …,https://link.springer.com/article/10.1007/s00270-020-02710-3,HTML,10.1007/s00270-020-02710-3,4,61,2024-07-25 09:33:47,"google,google,google,google","nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction,nonvascular--heatconduction",178390
