"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"5849","C. Rocha","Spectroscopic and X-ray structural characterization of new polymeric organotin(IV) carboxylates and their in vitro antifungal activities: Part II",2017,"Applied Organometallic Chemistry","","Article","10.1002/aoc.3645",17,67,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8149
"5850","V. Paredes-García","Electronic properties of mixed valence iron(II,III) dinuclear complexes with carboxylate bridges",2006,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S0277538706000192","Article","10.1016/j.poly.2006.01.006",17,68,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8150
"5851","T. Nakamoto","Mixed-valence states of iron long-chain carboxylate complexes",1999,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169399001243","Article","10.1016/s0020-1693(99)00124-3",17,69,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8151
"5852","T. Birsa Čelič","Structure and magnetic properties of a new iron(II) citrate coordination polymer",2013,"Acta Crystallographica Section B: Structural Science, Crystal Engineering and Materials","","Article","10.1107/S2052519213023713",16,70,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8152
"5853","P.S. Ammala","Synthesis, molecular structure and magnetic properties of [Fe<inf>6</inf>(μ<inf>3</inf>-O)<inf>2</inf>(OPr<sup>i</sup>) <inf>2</inf>(μ-OPr<sup>i</sup>)<inf>6</inf>(O<inf>2</inf>CPh)<inf>2</inf> (μ-O<inf>2</inf>CPh)<inf>4</inf>]",2002,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169301007617","Article","10.1016/S0020-1693(01)00761-7",16,71,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8153
"5854","H. Campos-Pereira","Binding of per- and polyfluoroalkyl substances (PFASs) by organic soil materials with different structural composition – Charge- and concentration-dependent sorption behavior",2022,"Chemosphere","https://api.elsevier.com/content/article/eid/1-s2.0-S0045653522006609","Article","10.1016/j.chemosphere.2022.134167",15,72,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8154
"5855","M. Xu","Homogeneously Mixing Different Metal-Organic Framework Structures in Single Nanocrystals through Forming Solid Solutions",2022,"ACS Central Science","","Article","10.1021/acscentsci.1c01344",15,73,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8155
"5856","O. Stefanescu","New Fe(III) malonate type complex combination for development of magnetic nanosized γ-Fe<inf>2</inf>O<inf>3</inf>",2013,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X13003604","Article","10.1016/j.jorganchem.2013.04.054",15,74,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8156
"5857","G. Basina","Synthesis and magnetic properties of Fe <inf>3</inf>O <inf>4</inf> nanoparticles coated with biocompatible double hydrophilic block copolymer",2009,"Journal of Nanoscience and Nanotechnology","","Article","10.1166/jnn.2009.1275",15,75,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8157
"5858","P.A. Szilágyi","Thermal stability of the Fe<sup>III</sup>EDTA complex in its monomeric form",2008,"Thermochimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0040603108002827","Article","10.1016/j.tca.2008.09.009",15,76,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8158
"5859","B. De Morais","Multinuclear NMR and crystallographic studies of triorganotin valproates and their in vitro antifungal activities",2015,"Journal of Molecular Structure","https://api.elsevier.com/content/article/eid/1-s2.0-S0022286015002793","Article","10.1016/j.molstruc.2015.03.044",13,77,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8159
"5860","T. Basu Baul","Crystal and solution structures of di-n-butyltin(IV) complexes of 5-[(E)-2-(4-methoxyphenyl)-1-diazenyl]quinolin-8-ol and benzoic acid derivatives: En route to elegant self-assembly via modulation of the tin coordination geometry",2009,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X09001478","Article","10.1016/j.jorganchem.2009.02.021",13,78,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8160
"5861","Y.F. Deng","An Ising iron(II) chain exhibits a large finite-size energy barrier and ""hard"" magnetic behaviour",2017,"Dalton Transactions","","Article","10.1039/c6dt03943j",12,79,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8161
"5862","B. Burger","The carboxylate twist: Hysteretic bistability of a high-spin diiron(II) complex identified by mössbauer spectroscopy",2012,"Angewandte Chemie - International Edition","","Article","10.1002/anie.201202759",12,80,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8162
"5863","E. Rintamäki","Photosynthetic and photorespiratory enzymes in widely divergent plant species with special reference to the moss Ceratodon purpureus: Properties of ribulose bisphosphate carboxylase/ oxygenase, phosphoenolpyruvate carboxylase and glycolate oxidase",1985,"Journal of Experimental Botany","","Article","10.1093/jxb/36.11.1677",12,81,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8163
"5864","J. Benecke","A Flexible and Porous Ferrocene-Based Gallium MOF with MIL-53 Architecture",2021,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.202001085",11,82,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8164
"5865","W.G. Han","Mössbauer properties of the diferric cluster and the differential iron(ii)-binding affinity of the iron sites in protein R2 of class Ia Escherichia coli ribonucleotide reductase: A DFT/electrostatics study",2011,"Dalton Transactions","","Article","10.1039/c1dt10950b",11,83,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8165
"5866","A.K. Boudalis","Ligand-induced electronic effects in the physical properties of transition metal clusters: Modulation of Mössbauer parameters and magnetic exchange couplings in complexes [Fe<inf>2</inf><sup>III</sup> O (O<inf>2</inf> CR)<inf>2</inf> (phen)<inf>2</inf> (H<inf>2</inf> O)<inf>2</inf>] (ClO<inf>4</inf>)<inf>2</inf> by the R substituent",2007,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169306004701","Article","10.1016/j.ica.2006.07.054",11,84,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8166
"5867","A.K. Singh","Synthesis and spectral characterization of trinuclear, oxo-centered, carboxylate-bridged, mixed-valence iron complexes with Schiff bases",2012,"Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy","https://api.elsevier.com/content/article/eid/1-s2.0-S1386142512007512","Article","10.1016/j.saa.2012.07.130",10,85,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8167
"5868","S. Dick","Mononuclear and oxo-bridged binuclear Fe(III) complexes of N-Alkyl-N,N-bis(2-pyridylmethyl)amines",1997,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences","","Article","10.1515/znb-1997-0313",10,86,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8168
"5869","I.A. Lutsenko","New approach to the synthesis of polynuclear heterometallic pivalates with iron and manganese atoms",2017,"Russian Journal of Coordination Chemistry/Koordinatsionnaya Khimiya","","Article","10.1134/S1070328417060033",9,87,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8169
"5870","Y. Zhang","Co-pyrolysis of biomass with Red Mud: An efficient approach to improving bio-oil quality and resourceful utilization of the iron in Red Mud",2024,"Fuel","https://api.elsevier.com/content/article/eid/1-s2.0-S0016236123020963","Article","10.1016/j.fuel.2023.129482",8,88,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8170
"5871","M. Kopečná","The ALDH21 gene found in lower plants and some vascular plants codes for a NADP<sup>+</sup>-dependent succinic semialdehyde dehydrogenase",2017,"Plant Journal","","Article","10.1111/tpj.13648",8,89,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8171
"5872","E.P. Miller","Surface binding, localization and storage of iron in the giant kelp: Macrocystis pyrifera",2016,"Metallomics","","Article","10.1039/c6mt00027d",8,90,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8172
"5873","C. Papatriantafyllopoulou","Hexanuclear complexes from the use of a series of amino-alcohol ligands in Fe chemistry",2013,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S0277538713003227","Article","10.1016/j.poly.2013.04.035",8,91,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8173
"5874","A. Liu","Effects of AM fungi on leaf photosynthetic physiological parameters and antioxidant enzyme activities under low temperature",2011,"Shengtai Xuebao/ Acta Ecologica Sinica","","Article","",8,92,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8174
"5875","H.X. Song","Photosynthetic responses of AMF-infected and AMF-free Bidens pilosa L. to drought stress conditions",2008,"Shengtai Xuebao/ Acta Ecologica Sinica","","Article","",8,93,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8175
"5876","D. Tzimopoulos","Synthesis and study of triorganostannyl esters of 3-,4- and 3,5-pyridinylimino substituted aminobenzoic acids: Crystal structures of dimorphs of aqua-trimethyltin 3-pyridinyliminobenzoate",2010,"Journal of Molecular Structure","https://api.elsevier.com/content/article/eid/1-s2.0-S0022286009007388","Article","10.1016/j.molstruc.2009.11.038",8,94,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8176
"5877","A.K. Boudalis","Further investigations on the Fe(ClO<inf>4</inf>)<inf>3</inf>RCO <inf>2</inf><sup>-</sup>/phen reaction system: Syntheses, structural and physical characterization of complexes (1) and (2)",2006,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S027753870500642X","Article","10.1016/j.poly.2005.09.021",8,95,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8177
"5878","T. Balić","Single crystal growth, structural characterization and magnetic properties study of an antiferromagnetic trinuclear iron(III) acetate complex with uncoordinated hexamine",2021,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169321000487","Article","10.1016/j.ica.2021.120292",7,96,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8178
"5879","P. Gonugunta","Role of surface carboxylate deposition on the deactivation of cobalt on titania Fischer-Tropsch catalysts",2021,"Catalysis Today","https://api.elsevier.com/content/article/eid/1-s2.0-S0920586120302315","Article","10.1016/j.cattod.2020.04.037",7,97,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8179
"5880","A.K. Singh","Spectroscopic studies of oxo-centered, carboxylate-bridged, trinuclear mixed-valence iron (III, III, II) complexes with aromatic hydroxycarboxylic acids",2013,"Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy","https://api.elsevier.com/content/article/eid/1-s2.0-S1386142513003326","Article","10.1016/j.saa.2013.04.008",7,98,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8180
"5881","V. Mihalache","Zn-Fe-oxide nanostructures of different iron concentrations for multifunctional applications: properties and precursor influence",2021,"Physical Chemistry Chemical Physics","","Article","10.1039/d1cp01002f",6,99,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8181
"5882","M. Abbate","Structural characterization of triorganotin(IV) complexes with sodium fusidate and DFT calculations",2010,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X10000823","Article","10.1016/j.jorganchem.2010.02.001",6,100,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8182
"5883","K. Venkatesan","Growth, structural, optical, Z-scan and dielectric analysis of 2-Amino-4-methylpyridinium 2-chloro 4-nitro benzoate crystals for third order non-linear optical applications",2022,"Journal of Molecular Structure","https://api.elsevier.com/content/article/eid/1-s2.0-S002228602200360X","Article","10.1016/j.molstruc.2022.132687",5,101,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8183
"5884","S. Ratnayake","A novel radiation-induced grafting methodology to synthesize stable zerovalent iron nanoparticles at ambient atmospheric conditions",2016,"Colloid and Polymer Science","","Article","10.1007/s00396-016-3894-7",5,102,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8184
"5885","L. Bomfim Filho","4-(2-nitrophenylsulfonamido)benzoic acid and its tri-n-butyltin(IV) complex: X-ray structural characterization and Hirshfeld surface analysis",2019,"Journal of Molecular Structure","https://api.elsevier.com/content/article/eid/1-s2.0-S0022286018310512","Article","10.1016/j.molstruc.2018.08.102",4,103,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8185
"5886","M. Mezbahuddin","Coupled eco-hydrology and biogeochemistry algorithms enable the simulation of water table depth effects on boreal peatland net CO<inf>2</inf> exchange",2017,"Biogeosciences","","Article","10.5194/bg-14-5507-2017",4,104,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8186
"5887","S.R. Madsen","X-Ray Diffraction and Mössbauer Spectroscopy Studies of Pressure-Induced Phase Transitions in a Mixed-Valence Trinuclear Iron Complex",2016,"Chemistry - A European Journal","","Article","10.1002/chem.201600718",4,105,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8187
"5888","V. Mereacre","Unusual metal-ligand charge transfer in ferrocene functionalized μ<inf>3</inf>-O iron carboxylates observed with Mössbauer spectroscopy",2016,"Journal of Magnetism and Magnetic Materials","https://api.elsevier.com/content/article/eid/1-s2.0-S030488531630052X","Article","10.1016/j.jmmm.2016.01.052",4,106,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8188
"5889","M. Minier","<sup>19</sup>F NMR study of ligand dynamics in carboxylate-bridged dIIron(II) complexes supported by a macrocyclic ligand",2015,"Dalton Transactions","","Article","10.1039/c5dt02138c",4,107,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8189
"5890","V. Mereacre","A temperature induced ferrocene-ferrocenium interconversion in a ferrocene functionalized μ<inf>3</inf>-O chromium carboxylate",2015,"Journal of Magnetism and Magnetic Materials","https://api.elsevier.com/content/article/eid/1-s2.0-S0304885315000700","Article","10.1016/j.jmmm.2015.01.038",4,108,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8190
"5891","E. Victor","Synthesis and characterization of a linear dinitrosyl-triiron complex",2014,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.201402543",4,109,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8191
"5892","K. Kovács","Low temperature <sup>57</sup>Fe Mössbauer study of cucumber root",2010,"Journal of Physics: Conference Series","","Conference Paper","10.1088/1742-6596/217/1/012019",4,110,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8192
"5893","A. Szorcsik","Characterization of complexes formed between [Me<inf>2</inf>Sn(IV)]<sup>2+</sup> and carboxymethylcelluloses",2006,"Carbohydrate Research","https://api.elsevier.com/content/article/eid/1-s2.0-S0008621506002709","Article","10.1016/j.carres.2006.05.012",4,111,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8193
"5894","Y. Li","Triptycene-based, carboxylate-bridged biomimetic diiron(II) complexes",2013,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.201201387",3,112,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8194
"5895","C. Racles","New siloxane-containing iron(III) carboxylate clusters",2012,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X12001702","Article","10.1016/j.jorganchem.2012.03.024",3,113,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8195
"5896","N. Gedikoglu","Fe(iii)-carboxythiolate layered metal-organic frameworks with interest as active materials for rechargeable alkali-ion batteries",2023,"Journal of Materials Chemistry A","","Article","10.1039/d3ta05353a",2,114,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8196
