"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"8013","E. Rosa","Determining the number of manual measurements required to improve peat thickness estimations by ground penetrating radar",2009,"Earth Surface Processes and Landforms","","Article","10.1002/esp.1741",35,24,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161057
"8014","R. Touzi","Scattered and Received Wave Polarization Optimization for Enhanced Peatland Classification and Fire Damage Assessment Using Polarimetric PALSAR",2018,"IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","","Article","10.1109/JSTARS.2018.2873740",27,30,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161063
"8015","S.M. King","Exploring how organic matter controls structural transformations in natural aquatic nanocolloidal dispersions",2012,"Environmental Science and Technology","","Article","10.1021/es2034087",27,32,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161065
"8016","C. Mondi","Analytical electron microscopy as a tool for accessing colloid formation process in natural waters",2002,"Journal of Microscopy","","Article","10.1046/j.1365-2818.2002.01058.x",25,35,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161068
"8017","D.H. Yan","Environmental characteristics of the atrazine in the waters in East Liaohe River basin",2005,"Huanjing Kexue/Environmental Science","","Article","",24,36,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161069
"8018","E. Tombäcz","Fractal structure of polydisperse humic acid particles in solution studied by scattering methods",1997,"ACH - Models in Chemistry","","Article","",24,37,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161070
"8019","I. Men’Shchikov","Thermodynamics of adsorbed methane storage systems based on peat-derived activated carbons",2020,"Nanomaterials","","Article","10.3390/nano10071379",23,38,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161071
"8020","V.A. Bronshten","Nature and destruction of the Tunguska cosmical body",2000,"Planetary and Space Science","https://api.elsevier.com/content/article/eid/1-s2.0-S0032063300000283","Article","10.1016/s0032-0633(00)00028-3",20,39,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161072
"8021","C. Moens","A systematic evaluation of Flow Field Flow Fractionation and single-particle ICP-MS to obtain the size distribution of organo-mineral iron oxyhydroxide colloids",2019,"Journal of Chromatography A","https://api.elsevier.com/content/article/eid/1-s2.0-S0021967319304005","Article","10.1016/j.chroma.2019.04.032",18,40,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161073
"8022","L.F.P. Dick","Influence of humic substances on the corrosion of the API 5LX65 steel",2006,"Corrosion","","Article","10.5006/1.3278249",15,42,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161075
"8023","A.K. Cheburkin","High-Sensitivity XRF Analyzer (OLIVIA) Using a Multi-Crystal Pyrographite Assembly to Reduce the Continuous Background",1999,"X-Ray Spectrometry","","Article","10.1002/(SICI)1097-4539(199905/06)28:3<145::AID-XRS329>3.0.CO;2-8",12,48,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161081
"8024","B. Causse","Xanthan Exopolysaccharide: Cu<sup>2+</sup> Complexes Affected from the pH-Dependent Conformational State; Implications for Environmentally Relevant Biopolymers",2016,"Environmental Science and Technology","","Article","10.1021/acs.est.5b03141",10,55,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161088
"8025","T. Mitachi","Estimation of in-situ undrained strength of soft soil deposits by use of unconfined compression test with suction measurement",2001,"Soils and Foundations","https://api.elsevier.com/content/article/eid/1-s2.0-S0038080620310362","Article","10.3208/sandf.41.5_61",10,56,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161089
"8026","J.K. Sjöström","Late Holocene peat paleodust deposition in south-western Sweden - exploring geochemical properties, local mineral sources and regional aeolian activity",2022,"Chemical Geology","https://api.elsevier.com/content/article/eid/1-s2.0-S0009254122001759","Article","10.1016/j.chemgeo.2022.120881",9,57,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161090
"8027","P.J. Van Der Meer","Evidence for scatter-hoarding in a tropical peat swamp forest in Malaysia",2008,"Journal of Tropical Forest Science","","Article","",8,60,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161093
"8028","J. Skvaril","Fast Determination of Fuel Properties in Solid Biofuel Mixtures by Near Infrared Spectroscopy",2017,"Energy Procedia","https://api.elsevier.com/content/article/eid/1-s2.0-S1876610217305179","Conference Paper","10.1016/j.egypro.2017.03.476",7,61,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161094
"8029","M.A. Rahman","Weather radar detection of planetary boundary layer and smoke layer top of peatland fire in Central Kalimantan, Indonesia",2021,"Scientific Reports","","Article","10.1038/s41598-020-79486-6",6,65,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161098
"8030","Y. Izumi","Temporal Subset SBAS InSAR Approach for Tropical Peatland Surface Deformation Monitoring Using Sentinel-1 Data",2022,"Remote Sensing","","Article","10.3390/rs14225825",5,66,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161099
"8031","E. Ruigrok","Derivation of a near-surface damping model for the Groningen gas field",2022,"Geophysical Journal International","","Article","10.1093/gji/ggac069",5,67,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161100
"8032","Y. Larichev","Application masking liquid technique for SAXS study of natural bio-nanocomposites",2017,"Journal of Physics: Conference Series","","Conference Paper","10.1088/1742-6596/848/1/012025",5,68,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161101
"8033","M.G. Vystrchil","A method of determining the errors of segmented GRID models of open-pit mines constructed with the results of unmanned aerial photogrammetric survey",2023,"Journal of Mining Institute","","Article","",4,69,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161102
"8034","A. Wijaya","Estimation of biomass carbon stocks over peat swamp forests using multi-temporal and multi-polarizations sar data",2015,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","","Conference Paper","10.5194/isprsarchives-XL-7-W3-551-2015",4,71,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161104
"8035","P. Declercq","Subsidence revealed by psinsar technique in the ottignies-wavre area (Belgium) related to water pumping in urban area",2006,"European Space Agency, (Special Publication) ESA SP","","Conference Paper","",4,73,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161106
"8036","J.W. Birkett","The effects of solution conditions on partial specific volumes of humic substances",1998,"Analytica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0003267098000737","Article","10.1016/S0003-2670(98)00073-7",4,74,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161107
"8037","J. Urbanczyk","Reprint of ""Spectral fluorescence variation of pollen and spores from recent peat-forming plants""",2015,"International Journal of Coal Geology","https://api.elsevier.com/content/article/eid/1-s2.0-S0166516214002213","Article","10.1016/j.coal.2014.10.011",3,78,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161111
"8038","A. Gupta","Deep neural network and ANN ensemble for slope stability prediction",2022,"Archives of Materials Science and Engineering","","Article","10.5604/01.3001.0016.0975",2,80,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161113
"8039","S. Chan","Optimal Convex Relaxation-based Wavelet Covariance Transform for More Robust AOD-PM Characterization and Tracer Tracking of Biomass Burning Over Land/Sea Boundary Regions",2022,"Proceeding - 2022 IEEE Ocean Engineering Technology and Innovation Conference: Management and Conservation for Sustainable and Resilient Marine and Coastal Resources, OETIC 2022","","Conference Paper","10.1109/OETIC57156.2022.10176215",1,82,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161115
"8040","S. Listia Rosa","Fire Hotspots Mapping and Forecasting in Indonesia Using Deep Learning Algorithm",2022,"Proceedings of the International Conference on Electrical Engineering and Informatics","","Conference Paper","10.1109/IConEEI55709.2022.9972281",1,83,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161116
"8041","M.M. Waqar","TROPICAL PEATLAND FOREST BIOMASS ESTIMATION BY EXPLOITING POLARIMETRIC PARAMETERS IN SYNERGY WITH IN-SITU DATA",2021,"International Geoscience and Remote Sensing Symposium (IGARSS)","","Conference Paper","10.1109/IGARSS47720.2021.9554450",1,84,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161117
"8042","K.I. Hęclik","Metal-humus acid nanoparticles - Synthesis, characterization and molecular modeling",2021,"Polish Journal of Environmental Studies","","Article","10.15244/pjoes/128536",1,85,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161118
"8043","J. Widodo","Application of Polarimetric Decomposition and Interferometric SAR Using ALOS-2 PALSAR-2 Data to Detect Potential of Combustible Peatland Areas",2019,"Progress in Electromagnetics Research Symposium","","Conference Paper","10.1109/PIERS-Spring46901.2019.9017368",1,86,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161119
"8044","D. Ayunda","Tropical peatland identification using L-Band full polarimetric synthetic aperture radar (SAR) imagery (Study case: Siak regency, riau province)",2019,"HAYATI Journal of Biosciences","","Article","10.4308/hjb.26.2.63",1,87,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161120
"8045","B. Salwen","A Comment on Emery and Edwards' Archaeological Potential of the Atlantic Continental Shelf",1967,"American Antiquity","","Review","10.2307/2694086",1,89,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161122
"8046","Y. Zhang","Humic Polyelectrolytes Facilitate Rapid Microwave Synthesis of Silver Nanoparticles Suitable for Wound-Healing Applications",2024,"Polymers","","Article","10.3390/polym16050587",0,90,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161123
"8047","R. Touzi","Investigation of Polarimetric ALOS-2 for Discontinuous Permafrost Mapping in Northern Alberta",2023,"International Geoscience and Remote Sensing Symposium (IGARSS)","","Conference Paper","10.1109/IGARSS52108.2023.10281651",0,91,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161124
"8048","Q.P. Le","Management of Peatland in the Mekong River Delta of Vietnam",2021,"Tropical Peatland Eco-management","","Book Chapter","10.1007/978-981-33-4654-3_29",0,92,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161125
"8049","S.B. Selyanina","Influence of Electrochemical Processing on the Dispersed Composition of Humic Compounds",2021,"Solid Fuel Chemistry","","Article","10.3103/S0361521921020087",0,93,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161126
"8050","V.S. Gulyakov","Production of non-roasting pellets from the waste of shabrovsky talcum combine",2019,"Izvestiya Ferrous Metallurgy","","Article","10.17073/0368-0797-2019-3-201-207",0,94,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161127
"8051","A. Wijaya","Characterizing forest degradation using multiple sar approaches: Case study of tropical peatland forests in sumatera, Indonesia",2013,"34th Asian Conference on Remote Sensing 2013, ACRS 2013","","Conference Paper","",0,97,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161130
"8052","K. Nugroho","Estimation of surface soil properties,peatland mappingdescriminating using ALOS/PALSAR in Jabiren, Central Kalimantan",2013,"34th Asian Conference on Remote Sensing 2013, ACRS 2013","","Conference Paper","",0,98,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161131
"8053","G. Šiškov","Small-angle light scattering from wood tissue, peat and lignite",1971,"Fuel","https://api.elsevier.com/content/article/eid/1-s2.0-0016236171900330","Letter","10.1016/0016-2361(71)90033-0",0,99,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161132
"8054","S. Strelkov","About modeling of radiation transfer with polarization in optically thick layers",2004,"Proceedings of SPIE - The International Society for Optical Engineering","","Conference Paper","10.1117/12.606298",0,100,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161133
"8055","E. Zotova","Experimental estimates of the seasonal variations of back-scattering from agricultural lands using radar survey data",1999,"Earth Observation and Remote Sensing","","Review","",0,101,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161134
"8056","M.S. Krylova","Seasonal variation in backscattering from agricultural lands on radar imagery",1997,"Mapping Sciences and Remote Sensing","","Article","10.1080/07493878.1997.10642061",0,102,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161135
"8057","M. Baranchikova","POROUS STRUCTURE OF CARBONACEOUS ADSORBENTS FROM PEAT CARBONIZED IN THE PRESENCE OF ALUMINUM CHLORIDE.",1984,"Solid Fuel Chemistry","","Article","",0,103,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161136
"8058","Z. Luk'yanova","INFLUENCE OF THE TYPE OF PEAT AND THE DEGREE OF ITS DECOMPOSITION ON THE PHYSICOCHEMICAL PROPERTIES OF ACTIVE CARBONS.",1984,"Solid Fuel Chemistry","","Article","",0,104,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161137
